0,1,2
8027,22666,12805
8028,23003,12940
8029,23552,13632
8030,22969,13042
8031,22882,12822
8032,22472,12943
8033,22570,13004
8034,22908,13073
8035,23201,13141
8036,22662,12979
8037,22655,13020
8038,22858,14698
8039,22820,13199
8040,22616,13321
8041,22695,13338
8042,22819,13650
8043,23320,13269
8044,22777,13221
8045,24014,13653
8046,22831,13270
8047,23515,13005
8048,22545,13091
8049,22722,13205
8050,23002,13009
8051,22593,13222
8052,22681,13367
8053,22994,13261
8054,23179,13209
8055,22580,13356
8056,22900,13107
8057,23373,12993
8058,22589,13093
8059,24206,16506
8060,22730,14193
8061,22686,13274
8062,22863,13403
8063,23530,13458
8064,22838,13365
8065,23402,13151
8066,23202,13288
8067,22859,14076
8068,22738,13491
8069,22420,13383
8070,23341,13579
8071,22458,13655
8072,22796,13493
8073,23468,13618
8074,23187,13469
8075,23461,13259
8076,23347,13291
8077,22743,13396
8078,22956,13339
8079,24093,13337
8080,22599,13250
8081,23229,13173
8082,23050,13211
8083,22878,13632
8084,22883,13380
8085,22582,13393
8086,22715,13370
8087,23500,13445
8088,22901,13265
8089,23126,13224
8090,22825,13267
8091,22742,13547
8092,22941,13116
8093,22640,13559
8094,23805,14000
8095,23490,13367
8096,23057,14965
8097,22904,13987
8098,23039,13216
8099,23653,13451
8100,22798,13612
8101,22941,13331
8102,22950,13265
8103,23639,13393
8104,22892,13211
8105,23185,15100
8106,22698,13369
8107,23579,13168
8108,22933,13291
8109,23240,13363
8110,22755,13385
8111,23441,13414
8112,23055,13431
8113,23665,13441
8114,23405,13166
8115,23247,13507
8116,22980,13371
8117,22979,13395
8118,22768,13554
8119,22853,13261
8120,22843,14205
8121,22869,13408
8122,22816,13359
8123,22974,13291
8124,22806,13469
8125,23060,13243
8126,23021,13495
8127,22611,13329
8128,23152,13229
8129,23779,13419
8130,22994,13695
8131,23376,13361
8132,22872,13537
8133,22768,13285
8134,22912,15876
8135,22782,13882
8136,23283,13381
8137,22797,13412
8138,23085,13223
8139,22659,13510
8140,23118,13238
8141,22873,13245
8142,22853,13486
8143,23649,13764
8144,23194,13174
8145,23839,13236
8146,22886,13445
8147,23196,13223
8148,23032,13530
8149,23135,13645
8150,23091,13470
8151,22852,13346
8152,23177,13410
8153,23046,13370
8154,23218,13524
8155,22876,13585
8156,22760,13435
8157,22758,13381
8158,22895,13293
8159,23244,13681
8160,22999,13068
8161,23043,13449
8162,23048,13310
8163,22908,13416
8164,22940,13432
8165,22922,13313
8166,22814,13329
8167,22952,13540
8168,24867,13567
8169,22959,13438
8170,23192,14549
8171,22793,13655
8172,22812,13995
8173,22964,13648
8174,23316,15344
8175,23159,14407
8176,22660,13420
8177,23964,13412
8178,23446,13359
8179,23364,13457
8180,23195,14050
8181,23078,13413
8182,23380,13459
8183,22979,13179
8184,23065,13530
8185,22855,13542
8186,22818,13350
8187,22709,13403
8188,22891,13373
8189,22804,13425
8190,24413,14575
8191,22764,13517
8192,24141,13501
8193,23306,13906
8194,23089,14215
8195,22972,13631
8196,23045,13448
8197,24056,13703
8198,23471,13370
8199,23845,13555
8200,23490,13484
8201,23330,13591
8202,23465,13677
8203,23201,13463
8204,22906,13587
8205,22787,13521
8206,23188,13590
8207,23007,15015
8208,23417,14340
8209,23335,13902
8210,23542,13496
8211,23180,13797
8212,23565,13536
8213,23125,13493
8214,22974,13744
8215,23362,13684
8216,23268,13557
8217,23623,15496
8218,22960,13525
8219,23449,13403
8220,23216,13604
8221,22978,13855
8222,23082,13279
8223,23054,13605
8224,23111,13625
8225,23075,13470
8226,23359,13397
8227,23866,14113
8228,22861,13567
8229,23183,13974
8230,23351,13558
8231,23049,13500
8232,23271,13562
8233,22971,14593
8234,23274,13505
8235,23865,13257
8236,23094,13517
8237,23311,13558
8238,23267,13471
8239,23137,13441
8240,23068,13637
8241,24208,13499
8242,23441,13403
8243,23987,13579
8244,22955,14710
8245,23509,14332
8246,23120,14121
8247,23299,13604
8248,23156,13797
8249,23524,13506
8250,23186,13445
8251,23647,13486
8252,23481,13609
8253,23189,13485
8254,23204,13934
8255,23184,13594
8256,23260,13662
8257,22969,13523
8258,23148,13772
8259,23130,14015
8260,23335,13634
8261,23019,13447
8262,23046,13423
8263,23094,13559
8264,23444,13810
8265,24588,13422
8266,23392,13999
8267,23429,13773
8268,23398,14307
8269,23231,13574
8270,23284,13586
8271,23145,13655
8272,23372,13476
8273,23376,13751
8274,22472,13660
8275,23222,13558
8276,23882,13612
8277,23178,13752
8278,23304,13691
8279,24147,13431
8280,23686,13627
8281,23520,15148
8282,23493,13798
8283,23173,14598
8284,23157,14056
8285,23197,14421
8286,23140,15033
8287,23666,13642
8288,23395,14194
8289,23607,13741
8290,23991,13475
8291,23832,14331
8292,23647,13618
8293,23410,13524
8294,23641,13652
8295,23159,13815
8296,23189,13959
8297,23247,13659
8298,23306,13559
8299,22989,13659
8300,24727,13589
8301,23360,13771
8302,23436,13620
8303,24258,14096
8304,23433,13589
8305,23314,13724
8306,23431,13390
8307,23777,13770
8308,23790,13579
8309,23203,13734
8310,23549,13500
8311,23511,13517
8312,23845,13753
8313,23453,13616
8314,23849,13748
8315,23641,13640
8316,23469,14466
8317,23906,13498
8318,23605,13994
8319,23398,13737
8320,25575,13905
8321,23177,13703
8322,23490,14232
8323,23377,16337
8324,24264,14148
8325,23607,14104
8326,23590,14055
8327,23429,14728
8328,23483,14268
8329,23414,14060
8330,23954,14341
8331,23248,14089
8332,23417,14689
8333,23331,13897
8334,23320,13665
8335,23359,13870
8336,23219,13782
8337,24889,13645
8338,24144,13879
8339,23542,13630
8340,23628,14199
8341,23751,13814
8342,23778,13732
8343,23339,13800
8344,23755,13716
8345,23405,15779
8346,23493,13945
8347,23418,13922
8348,23888,13730
8349,23590,14240
8350,23568,13812
8351,23368,13957
8352,23438,13747
8353,23826,13735
8354,23894,13637
8355,23338,13580
8356,23763,14110
8357,23920,13616
8358,23857,13626
8359,23525,13932
8360,23594,13688
8361,24507,13819
8362,23812,13889
8363,23796,13967
8364,23650,14695
8365,23394,14256
8366,23382,14703
8367,23965,14547
8368,23868,13947
8369,23649,13750
8370,23406,13779
8371,24760,13767
8372,24359,13809
8373,24249,13821
8374,23495,13870
8375,23503,13833
8376,23502,14026
8377,23779,13705
8378,23737,13904
8379,23571,13826
8380,24091,13603
8381,23757,15332
8382,23947,13745
8383,23504,14219
8384,23344,13961
8385,24825,13851
8386,24408,13959
8387,23713,13784
8388,23528,14008
8389,23598,13820
8390,23684,13831
8391,23899,13766
8392,23404,13825
8393,23481,14154
8394,23949,13798
8395,23262,14120
8396,23631,13894
8397,23830,13769
8398,23659,13805
8399,23604,13794
8400,23740,15327
8401,23903,15108
8402,23603,15265
8403,23917,13707
8404,24044,13349
8405,23447,14586
8406,23590,13315
8407,23425,13380
8408,23375,13686
8409,24746,13806
8410,23733,13835
8411,23718,13833
8412,23659,14632
8413,23579,13788
8414,23770,13662
8415,23493,14152
8416,23523,13807
8417,23437,24141
8418,23800,23241
8419,23925,30986
8420,23919,19091
8421,24068,23440
8422,23806,25247
8423,23608,20409
8424,23880,16799
8425,23812,15275
8426,23761,15308
8427,23512,14141
8428,23540,14042
8429,23550,13653
8430,23735,13694
8431,23669,14302
8432,24076,13794
8433,24308,13612
8434,24485,14031
8435,23667,15207
8436,23679,14636
8437,23721,13784
8438,24039,13618
8439,23689,13685
8440,24233,13656
8441,23592,13659
8442,23577,13586
8443,23996,13800
8444,23831,13627
8445,25837,13805
8446,24016,13998
8447,23500,14220
8448,23848,13585
8449,23713,14687
8450,23671,14548
8451,23781,14367
8452,23673,14623
8453,23686,14689
8454,23581,13648
8455,23710,13919
8456,24098,14500
8457,24739,14924
8458,24732,14253
8459,23499,14467
8460,23906,14161
8461,23528,14308
8462,23653,14125
8463,23576,14092
8464,23509,14067
8465,23738,14069
8466,24224,14008
8467,23839,13932
8468,23728,14177
8469,23843,14052
8470,23716,14272
8471,23752,14050
8472,23572,14715
8473,24026,14243
8474,23636,13856
8475,24080,13877
8476,23648,13735
8477,23627,13787
8478,23691,13742
8479,23583,14295
8480,23731,14058
8481,24655,13940
8482,23937,13812
8483,23872,13988
8484,23646,15179
8485,23895,14632
8486,23751,14473
8487,23751,15015
8488,23894,13919
8489,23802,13909
8490,23923,13936
8491,23696,13838
8492,23606,13959
8493,24682,13897
8494,23993,14362
8495,24588,13884
8496,24009,13743
8497,23856,14302
8498,23774,14107
8499,23795,14019
8500,23765,15232
8501,23921,13631
8502,23856,13727
8503,23921,13781
8504,24926,13903
8505,23957,14207
8506,23861,13911
8507,23780,14895
8508,23920,14780
8509,24166,13917
8510,23846,13595
8511,23719,13758
8512,23692,13745
8513,24010,13835
8514,23938,13661
8515,24019,13782
8516,23748,13713
8517,23814,13587
8518,23732,13797
8519,23868,14007
8520,23899,15165
8521,24118,13900
8522,23965,14105
8523,23980,14344
8524,23751,13864
8525,23577,13745
8526,23729,13905
8527,24146,13857
8528,24318,13768
8529,24422,13880
8530,24255,13785
8531,23959,14028
8532,23887,13916
8533,23908,14919
8534,24033,14086
8535,24000,13955
8536,23940,13746
8537,23729,13834
8538,24038,13735
8539,23943,13874
8540,23873,14077
8541,24427,13776
8542,23983,14088
8543,24065,14869
8544,23992,14985
8545,23945,14127
8546,23787,13946
8547,23880,13850
8548,24213,14015
8549,23890,13812
8550,24062,13791
8551,25598,13950
8552,24405,14393
8553,24024,14097
8554,24048,14358
8555,24003,14100
8556,24210,15676
8557,23696,13909
8558,23820,14283
8559,23750,14096
8560,23866,14203
8561,23905,14077
8562,24125,13954
8563,24182,14081
8564,24279,14019
8565,23828,13833
8566,24047,13973
8567,23950,14034
8568,24250,14077
8569,24271,14568
8570,24067,14032
8571,24081,14325
8572,23970,13922
8573,23946,13999
8574,24370,13953
8575,24259,14307
8576,25209,14413
8577,23914,14768
8578,24111,14306
8579,24388,14664
8580,24266,14894
8581,23921,14162
8582,24061,14186
8583,23890,14850
8584,24575,13883
8585,24124,14050
8586,24040,14230
8587,23777,14136
8588,24646,14163
8589,24242,14068
8590,24184,14173
8591,24219,15698
8592,24197,14310
8593,24474,14189
8594,24069,14015
8595,24119,14195
8596,24051,14608
8597,24147,14189
8598,25603,14091
8599,24274,14317
8600,24370,13962
8601,25237,14070
8602,24243,14013
8603,24917,14476
8604,24055,14164
8605,23883,14868
8606,24174,14482
8607,24118,14156
8608,24372,14051
8609,24247,13977
8610,24247,14020
8611,24310,14176
8612,24246,14052
8613,24284,14378
8614,24270,14242
8615,24352,14165
8616,24117,14600
8617,24041,14130
8618,24151,14308
8619,24050,14589
8620,24429,14298
8621,25473,14209
8622,24453,14238
8623,24378,14335
8624,24038,14266
8625,24122,14128
8626,24024,14308
8627,24329,14610
8628,24197,14572
8629,24207,14520
8630,24295,14250
8631,24213,14452
8632,24064,14147
8633,24114,14301
8634,24173,14420
8635,24231,14093
8636,24425,14163
8637,24059,14114
8638,24451,14468
8639,24124,14287
8640,24400,18719
8641,24434,14677
8642,24177,14168
8643,24150,14736
8644,24253,14452
8645,24561,14252
8646,24427,14164
8647,24339,14200
8648,24510,14379
8649,24171,14549
8650,24231,14748
8651,24295,14456
8652,24352,14459
8653,24137,14509
8654,24126,14266
8655,24013,14146
8656,24182,14218
8657,24255,14199
8658,24574,14415
8659,24272,14852
8660,24501,14481
8661,24568,14182
8662,24353,14725
8663,24402,14358
8664,24142,14426
8665,24175,14271
8666,24488,14340
8667,24294,14487
8668,26069,14564
8669,24795,14079
8670,24331,14146
8671,24245,14283
8672,24454,14072
8673,24427,14287
8674,24177,14030
8675,24631,15117
8676,24424,14507
8677,24191,14328
8678,24257,14311
8679,24318,14213
8680,24356,14409
8681,24359,14164
8682,24582,14409
8683,24372,14290
8684,24343,14486
8685,24181,14453
8686,24440,14266
8687,24402,14221
8688,24344,14177
8689,24531,14370
8690,24807,14214
8691,25445,14339
8692,24621,14441
8693,25248,14053
8694,24404,14407
8695,24511,14197
8696,24461,14326
8697,24217,14804
8698,24243,14501
8699,24130,14469
8700,24453,14313
8701,25564,14344
8702,24809,14357
8703,24395,14506
8704,24826,14333
8705,25080,14714
8706,25480,14278
8707,24428,14280
8708,24604,14535
8709,24618,14333
8710,24358,14715
8711,24362,14747
8712,24503,14633
8713,24263,14396
8714,25905,14257
8715,24642,15228
8716,25136,14440
8717,24499,14166
8718,24476,14500
8719,24414,14409
8720,24476,14348
8721,24641,14383
8722,24387,14218
8723,24486,14210
8724,24610,14287
8725,24591,14378
8726,24444,14480
8727,24933,14191
8728,24622,14493
8729,24559,14507
8730,24429,14324
8731,24464,15877
8732,24363,14648
8733,24439,14584
8734,24583,14290
8735,24762,14520
8736,24751,14509
8737,25834,14363
8738,24471,14343
8739,24615,14511
8740,24573,14488
8741,24397,14149
8742,24476,14293
8743,24636,14346
8744,24431,14362
8745,24491,14908
8746,24807,14950
8747,24751,14683
8748,24485,14422
8749,25341,14593
8750,24470,15144
8751,25376,14507
8752,24635,14762
8753,24564,14656
8754,24557,14334
8755,24517,14536
8756,24621,16158
8757,25084,14413
8758,24560,14293
8759,25208,14390
8760,26042,14417
8761,24988,14357
8762,25378,14319
8763,24580,14478
8764,24582,14405
8765,24800,14541
8766,24706,15568
8767,24392,14763
8768,24560,14385
8769,24732,14229
8770,24679,14519
8771,24918,14777
8772,24558,14464
8773,25127,14160
8774,24628,14420
8775,24684,14740
8776,24666,14391
8777,25735,14513
8778,24727,14282
8779,26455,14635
8780,27631,14765
8781,24720,14427
8782,24524,14378
8783,25601,14458
8784,24727,14616
8785,25418,14287
8786,24779,14643
8787,24679,14559
8788,24796,14358
8789,24506,14289
8790,24684,14433
8791,24480,14728
8792,24742,14676
8793,24738,14313
8794,24752,14388
8795,24870,14525
8796,25108,14340
8797,25033,14281
8798,24801,14386
8799,24802,14394
8800,24619,14360
8801,25087,14498
8802,25326,14819
8803,25691,14802
8804,24756,14640
8805,26590,14485
8806,24772,14478
8807,25669,14520
8808,24756,14421
8809,25723,14838
8810,24622,14370
8811,25662,14565
8812,24605,14532
8813,27194,14381
8814,25267,14519
8815,25686,14460
8816,24479,14970
8817,24621,14476
8818,25085,15206
8819,24844,14678
8820,25139,14554
8821,24635,14596
8822,25024,14628
8823,25276,14686
8824,24916,14345
8825,24532,15354
8826,24629,14480
8827,24746,14592
8828,26008,14448
8829,25715,17202
8830,25149,16614
8831,25118,14640
8832,24934,14640
8833,24665,14666
8834,24722,14733
8835,25638,14299
8836,26184,14552
8837,27634,14450
8838,25051,14480
8839,25542,14805
8840,24739,14639
8841,25457,14620
8842,25219,14121
8843,26040,14386
8844,24753,14138
8845,25920,14160
8846,25062,14446
8847,25548,14380
8848,24772,14248
8849,25168,14273
8850,25797,14269
8851,25744,14124
8852,25058,14155
8853,25619,14194
8854,25096,14161
8855,24976,14147
8856,24924,14213
8857,24781,14054
8858,24707,14220
8859,25237,14176
8860,24924,15363
8861,25607,14290
8862,24913,14364
8863,25869,14372
8864,24860,14243
8865,25489,14317
8866,25202,14083
8867,26038,14106
8868,24870,14165
8869,25006,14410
8870,25098,14151
8871,25666,14150
8872,25118,14164
8873,26537,14104
8874,25176,14395
8875,25163,14520
8876,24932,15062
8877,25645,14378
8878,25158,13995
8879,25332,15649
8880,24918,14154
8881,24987,14207
8882,25179,14150
8883,25677,14170
8884,24971,14298
8885,25765,14382
8886,24841,14566
8887,24955,14059
8888,25500,14304
8889,25546,14181
8890,25085,14192
8891,26907,14189
8892,25425,14202
8893,25416,14350
8894,25141,14230
8895,26407,14281
8896,25314,15864
8897,25396,17060
8898,25218,15058
8899,24960,15222
8900,25292,14909
8901,25802,14646
8902,25121,14824
8903,25094,14581
8904,25333,14906
8905,25767,14564
8906,25146,14538
8907,25243,14545
8908,25196,14591
8909,25957,14655
8910,25509,14745
8911,26461,15649
8912,25070,14907
8913,25183,15605
8914,25250,14683
8915,25967,15129
8916,25040,15091
8917,25517,14734
8918,25554,15015
8919,25059,14748
8920,25338,15614
8921,24981,15613
8922,25095,14546
8923,25881,14684
8924,25133,14904
8925,25821,14706
8926,25117,14623
8927,25632,14577
8928,25256,14914
8929,25718,16104
8930,25225,14772
8931,25922,14945
8932,25261,15039
8933,25970,14748
8934,25251,14524
8935,26141,15835
8936,25296,16709
8937,25107,16223
8938,25456,15475
8939,25263,17710
8940,26455,16815
8941,25979,19139
8942,25241,15992
8943,25505,16322
8944,25506,16185
8945,25496,16304
8946,25392,15422
8947,25702,14822
8948,24975,14726
8949,25187,14973
8950,25334,14743
8951,25442,14760
8952,25246,14803
8953,25947,15242
8954,25577,14670
8955,25972,14752
8956,26920,14733
8957,25176,14664
8958,25296,15002
8959,25035,14865
8960,25426,14812
8961,25317,14874
8962,26574,16495
8963,25342,14745
8964,25355,15814
8965,25206,14866
8966,25196,14742
8967,25222,14983
8968,25428,15087
8969,25785,15101
8970,25373,14864
8971,26025,14946
8972,25432,14984
8973,25247,15041
8974,25391,14938
8975,25974,15284
8976,25400,14897
8977,26081,14893
8978,25277,14914
8979,26028,15066
8980,25444,14879
8981,25787,15021
8982,25431,14974
8983,25324,14724
8984,25132,14816
8985,26069,14783
8986,25374,15010
8987,26066,14892
8988,25472,15022
8989,25399,14995
8990,25462,14867
8991,25184,14865
8992,25493,14983
8993,25982,14685
8994,25484,14945
8995,25321,14887
8996,25264,16219
8997,26113,15214
8998,25356,14992
8999,25100,15323
9000,25422,14830
9001,25902,15085
9002,25341,14737
9003,26510,22542
9004,25523,15299
9005,25309,14760
9006,25546,14857
9007,25374,14780
9008,25464,14789
9009,26334,14830
9010,25431,14943
9011,26320,14788
9012,25453,15446
9013,25291,14770
9014,25567,14907
9015,26120,14850
9016,25531,15376
9017,25655,14901
9018,27302,14828
9019,25753,14758
9020,25358,15861
9021,25414,14926
9022,25698,14890
9023,26324,15012
9024,25418,14836
9025,25584,14990
9026,25436,14793
9027,25419,14983
9028,25344,14804
9029,26165,16208
9030,25494,14871
9031,26567,15068
9032,25479,15075
9033,25795,15053
9034,25683,14696
9035,26049,14873
9036,25576,14853
9037,25557,14724
9038,25604,14977
9039,26111,14901
9040,25563,14780
9041,26259,14726
9042,25471,15339
9043,25660,14967
9044,25656,14824
9045,25770,14953
9046,25784,15555
9047,25425,15756
9048,25569,14937
9049,26100,15106
9050,25622,14972
9051,26400,14739
9052,26399,14818
9053,26024,14740
9054,25609,14763
9055,25875,15010
9056,25310,15300
9057,26265,14929
9058,25323,14919
9059,25647,14923
9060,26703,14840
9061,25606,15262
9062,25773,14899
9063,26095,17042
9064,25761,15211
9065,26105,14900
9066,25489,15306
9067,27300,15175
9068,25855,17079
9069,26387,15779
9070,25923,15070
9071,25556,15571
9072,26016,15496
9073,26184,14799
9074,25609,14813
9075,26791,15205
9076,25419,15659
9077,25597,14866
9078,25679,14846
9079,26290,15359
9080,25554,15451
9081,25842,14805
9082,25862,15747
9083,25536,15242
9084,25431,14854
9085,25965,14993
9086,26064,17490
9087,25620,15871
9088,25640,15085
9089,25708,15561
9090,25387,15081
9091,25932,14853
9092,25611,15497
9093,25611,14909
9094,25857,15098
9095,26300,14860
9096,25857,15347
9097,25547,15312
9098,25692,15178
9099,25491,15097
9100,25861,14899
9101,26346,15123
9102,25330,15271
9103,25991,14794
9104,26359,15025
9105,26330,14955
9106,25842,15073
9107,25786,14813
9108,26046,15101
9109,26398,15294
9110,25869,15328
9111,25376,14855
9112,25798,14912
9113,25325,15665
9114,25497,15299
9115,26410,14944
9116,26175,15099
9117,25956,15053
9118,25702,15167
9119,26338,14979
9120,26032,14988
9121,25907,14985
9122,25487,14897
9123,26067,14827
9124,25601,15120
9125,25975,14983
9126,25854,15113
9127,25870,14899
9128,25827,14949
9129,26193,16928
9130,26009,15066
9131,26355,15060
9132,25763,15137
9133,26045,15227
9134,25665,14953
9135,25951,14954
9136,26212,15140
9137,26457,15175
9138,27116,14975
9139,26240,15086
9140,25834,15010
9141,25605,14922
9142,25796,15123
9143,25369,15127
9144,25754,14946
9145,26485,14917
9146,25576,15004
9147,26390,16495
9148,26262,15662
9149,26493,15214
9150,25643,14977
9151,26110,14817
9152,26090,14914
9153,26407,14926
9154,26119,15874
9155,26651,14939
9156,26270,14926
9157,25814,15030
9158,26022,15114
9159,25869,15058
9160,27533,15068
9161,26093,15203
9162,25774,15031
9163,26513,16249
9164,25785,15346
9165,26405,15027
9166,26067,15097
9167,25947,14978
9168,25911,15268
9169,26277,15505
9170,25525,15154
9171,26409,15801
9172,25680,14906
9173,26391,14912
9174,26235,14891
9175,26061,15337
9176,25983,15101
9177,26621,15091
9178,26226,15206
9179,25768,15112
9180,25867,15175
9181,26592,15016
9182,26581,14916
9183,26656,15633
9184,25886,14980
9185,26098,15314
9186,26279,15045
9187,25970,15065
9188,25903,15088
9189,26033,15137
9190,26295,15127
9191,26058,15062
9192,25751,15182
9193,26278,15246
9194,26202,15347
9195,25719,15237
9196,26048,15386
9197,26671,15470
9198,26022,15327
9199,26259,15537
9200,26188,15045
9201,26075,14962
9202,26221,16973
9203,27047,15123
9204,25768,15396
9205,26517,15036
9206,27187,14987
9207,27160,14967
9208,25694,15080
9209,26405,15278
9210,26374,15314
9211,26099,15045
9212,26107,15113
9213,26632,15009
9214,25910,16264
9215,26496,14839
9216,26175,15197
9217,26763,15228
9218,26231,15027
9219,26077,15118
9220,26339,15200
9221,26559,14960
9222,25873,15433
9223,25926,15132
9224,26079,15119
9225,26157,14963
9226,25887,15194
9227,26085,15229
9228,26243,15317
9229,26497,15586
9230,26100,15424
9231,26074,15386
9232,26134,15009
9233,26730,14953
9234,26084,15267
9235,26813,15149
9236,26656,15133
9237,26144,15578
9238,25885,15071
9239,26239,15051
9240,26266,15091
9241,26643,15106
9242,25950,15674
9243,26502,15463
9244,26120,15399
9245,26783,15420
9246,25967,15114
9247,26839,15751
9248,26322,15441
9249,26115,15435
9250,26587,15237
9251,26837,15076
9252,25795,15280
9253,26195,15084
9254,26332,15162
9255,26899,15164
9256,26268,15177
9257,26206,15169
9258,26662,15309
9259,26733,15163
9260,26272,15307
9261,26597,15603
9262,26330,15517
9263,27030,15423
9264,26354,15486
9265,26806,15179
9266,25967,15126
9267,26670,15273
9268,27670,15289
9269,26454,15290
9270,26573,15343
9271,26930,15077
9272,26485,15112
9273,26077,15187
9274,26262,15913
9275,27265,15377
9276,25830,15285
9277,26629,15218
9278,25914,15102
9279,26189,15412
9280,26221,15280
9281,26873,15640
9282,26514,15017
9283,26650,15129
9284,26368,15521
9285,26310,15577
9286,26689,15329
9287,26000,15730
9288,26237,15333
9289,27156,15466
9290,25957,15188
9291,26581,15392
9292,26536,16235
9293,27598,16277
9294,26730,15202
9295,26692,15906
9296,25909,15590
9297,26032,15616
9298,26545,15363
9299,26884,15334
9300,26081,15234
9301,26876,15219
9302,26401,15176
9303,26241,15631
9304,26205,15275
9305,26756,15276
9306,26213,15256
9307,26325,15599
9308,26714,15233
9309,25975,15215
9310,26378,15493
9311,27626,15224
9312,26286,15314
9313,26151,15157
9314,26076,15844
9315,26846,15190
9316,26604,15231
9317,26992,15358
9318,26560,15309
9319,26346,15312
9320,26108,15110
9321,26743,15445
9322,26346,15351
9323,27155,15186
9324,26441,15219
9325,26455,15646
9326,26594,15546
9327,26313,16876
9328,26147,15538
9329,26000,15581
9330,26518,15430
9331,26207,15658
9332,27434,15448
9333,26336,15562
9334,26481,15318
9335,27053,18074
9336,27348,17575
9337,26909,15427
9338,26356,16023
9339,26569,15524
9340,26251,15427
9341,26825,15657
9342,26381,15494
9343,26158,16167
9344,26666,15339
9345,27045,15269
9346,26513,15489
9347,26846,15356
9348,26410,15346
9349,26858,15300
9350,26177,15633
9351,26876,17209
9352,26405,15744
9353,27335,15650
9354,26295,15576
9355,26298,15519
9356,26811,15334
9357,26327,15415
9358,26306,15551
9359,26257,15453
9360,26747,15538
9361,26018,15413
9362,26634,15453
9363,26793,16179
9364,26998,17063
9365,26023,16632
9366,26076,16676
9367,26331,15817
9368,26866,18455
9369,26370,15944
9370,26933,16015
9371,26745,15876
9372,26505,15719
9373,27157,15479
9374,26435,15787
9375,28309,15506
9376,27162,16108
9377,26362,15931
9378,26185,15520
9379,26418,15518
9380,26237,15857
9381,26661,15673
9382,26460,16616
9383,26512,17418
9384,26631,15626
9385,26215,16218
9386,26418,15887
9387,26398,16022
9388,26669,16486
9389,26304,15958
9390,26262,16777
9391,26380,15758
9392,26343,15386
9393,26871,15523
9394,27119,15465
9395,26341,15885
9396,26469,16145
9397,26404,16790
9398,26697,17020
9399,26221,15491
9400,26422,15818
9401,26112,15408
9402,26327,16278
9403,26228,15467
9404,26718,15510
9405,27356,15243
9406,27310,16626
9407,26496,16528
9408,25665,15481
9409,27117,15439
9410,27064,15719
9411,26549,15512
9412,26422,15616
9413,26178,15451
9414,26478,15658
9415,26550,16177
9416,26846,15982
9417,26498,15873
9418,27419,15732
9419,26524,16247
9420,26355,15771
9421,26619,16340
9422,26755,16141
9423,26254,15871
9424,26416,15734
9425,26298,15567
9426,27155,16933
9427,26395,16681
9428,26786,15852
9429,26402,15522
9430,27157,16009
9431,26467,15554
9432,26270,15748
9433,26462,15530
9434,26821,15872
9435,26454,15903
9436,26851,15372
9437,27842,15613
9438,26353,16487
9439,28104,15799
9440,26813,15648
9441,26393,15584
9442,26379,15961
9443,26559,15630
9444,26459,15495
9445,26981,15728
9446,26779,15825
9447,26572,16942
9448,26428,15914
9449,26466,15636
9450,26499,15793
9451,26372,16046
9452,26568,15761
9453,26574,16158
9454,26528,16008
9455,26351,15590
9456,26470,15883
9457,26407,16106
9458,26537,16383
9459,26819,15737
9460,28345,15683
9461,26802,15628
9462,26945,16077
9463,26620,15621
9464,26400,15777
9465,26547,15609
9466,26840,16171
9467,26581,16557
9468,26697,15500
9469,26553,15949
9470,26607,15980
9471,26602,16140
9472,26832,15722
9473,26380,15639
9474,27180,16103
9475,26603,16256
9476,26639,15728
9477,26509,15763
9478,26682,16030
9479,26413,19800
9480,26461,16099
9481,26962,16248
9482,26815,16080
9483,26501,15459
9484,26828,15585
9485,26719,15714
9486,26746,16433
9487,26661,16006
9488,26895,15449
9489,26480,15556
9490,26806,16252
9491,27037,15814
9492,26935,15816
9493,26545,15636
9494,26468,15880
9495,26498,15465
9496,27062,15573
9497,26585,15588
9498,26734,15943
9499,26974,16206
9500,26960,15529
9501,26787,15568
9502,26703,16035
9503,27260,15578
9504,26699,15370
9505,27522,15378
9506,26748,16902
9507,27394,15333
9508,26907,15248
9509,26904,23501
9510,27057,17350
9511,26477,15572
9512,27118,15685
9513,26568,15479
9514,27092,15555
9515,26796,15705
9516,27025,15703
9517,26598,15359
9518,26815,15799
9519,26769,15732
9520,26660,15426
9521,27016,15376
9522,26887,15482
9523,26970,15684
9524,27781,15526
9525,26751,15351
9526,26966,15489
9527,26663,15520
9528,26517,15714
9529,26768,15577
9530,26718,15577
9531,26811,16354
9532,26990,15583
9533,26565,15475
9534,26856,15500
9535,26648,16474
9536,27518,15455
9537,26542,15467
9538,27013,17026
9539,27015,15580
9540,27034,15570
9541,26803,15546
9542,26789,15718
9543,26719,15711
9544,27055,15754
9545,28116,15529
9546,27066,15681
9547,26848,15481
9548,26746,15363
9549,27444,15717
9550,26839,15583
9551,27089,15911
9552,27371,15627
9553,26963,15606
9554,27561,15476
9555,26843,15753
9556,27235,15585
9557,27865,15525
9558,26976,15612
9559,27161,15496
9560,26956,15535
9561,27106,15667
9562,26277,15928
9563,27265,16603
9564,26662,15921
9565,26978,16068
9566,28153,16099
9567,26795,16051
9568,27220,15555
9569,27053,15558
9570,27253,16714
9571,27025,15638
9572,27288,15532
9573,26990,15727
9574,26875,17655
9575,26801,16033
9576,27269,15658
9577,26625,15474
9578,27323,15625
9579,26991,15643
9580,27376,15696
